"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Strand","Class"
"ENSG00000162073",1125.61043277413,0.266439077651998,0.0729842286360833,1.17899577244895e-05,0.00292194452271931,"PAQR4","16:2969245-2973489","+","protein_coding"
"ENSG00000049239",922.449663277268,0.299663143072369,0.0834598338658542,1.41850537626206e-05,0.00335573237761632,"H6PD","1:9234775-9271337","+","protein_coding"
"ENSG00000148634",3802.41216619819,-0.185330292615563,0.0507899856548446,1.38959473028354e-05,0.00335573237761632,"HERC4","10:67921899-68075348","-","protein_coding"
"ENSG00000125503",1696.89294503965,0.23113374083818,0.0642727209089482,1.53031103380682e-05,0.00353977945575449,"PPP1R12C","19:55090914-55117637","-","protein_coding"
"ENSG00000177106",2597.38093891314,0.192167978221564,0.0533731402957548,1.67442369826e-05,0.00378892962504094,"EPS8L2","11:694438-727727","+","protein_coding"
"ENSG00000243716",387.384586647375,0.430325292223757,0.123133989129938,1.85768666838872e-05,0.00411418309175705,"NPIPB5","16:22479121-22536521","+","protein_coding"
"ENSG00000163714",4318.69855888741,0.153307756087182,0.0429589487787307,2.25571420788961e-05,0.00489161024790061,"U2SURP","3:142964497-143060546","+","protein_coding"
"ENSG00000131876",1639.56621787935,0.211668421922876,0.0619381170076949,3.07212695733085e-05,0.00652607540792996,"SNRPA1","15:101281510-101295282","-","protein_coding"
"ENSG00000108651",1908.98602069838,0.198055403473658,0.0582098887412579,3.39058235774321e-05,0.00705851435234981,"UTP6","17:31860904-31901708","-","protein_coding"
"ENSG00000137504",2936.71157903111,-0.255111580282728,0.0765519073328739,3.68638155061741e-05,0.00752383246281894,"CREBZF","11:85659708-85682908","-","protein_coding"
"ENSG00000131653",2959.57013408692,0.17064727521961,0.0501875515915189,3.76548192986758e-05,0.00753748103999839,"TRAF7","16:2155698-2178129","+","protein_coding"
"ENSG00000101109",1914.63842110431,0.213253601429668,0.0636251857099523,3.84524759426006e-05,0.00755192117144396,"STK4","20:44966479-45080021","+","protein_coding"
"ENSG00000075856",3049.94338795674,-0.176878484374517,0.052544034556043,4.44282224478847e-05,0.00856395124925985,"SART3","12:108522214-108561400","-","protein_coding"
"ENSG00000111674",1560.70399151027,0.208867381992908,0.0633186350744456,4.64938804839557e-05,0.00879917821740899,"ENO2","12:6913745-6923698","+","protein_coding"
"ENSG00000184787",1622.66512997418,0.212246498755828,0.0646381606915986,4.86263031119976e-05,0.00903841409094255,"UBE2G2","21:44768580-44801826","-","protein_coding"
"ENSG00000177225",1541.4445573346,0.216264916194733,0.0666416310023329,5.4778586609637e-05,0.0100033387371879,"GATD1","11:767220-777488","-","protein_coding"
"ENSG00000101057",3693.62603568723,0.160899966706954,0.0489741764473792,5.9945982710167e-05,0.0107582367936229,"MYBL2","20:43667019-43716495","+","protein_coding"
"ENSG00000144554",1338.80264992369,0.233821317415543,0.0732598425807667,6.29773560414016e-05,0.0111106999836432,"FANCD2","3:10026414-10101930","+","protein_coding"
"ENSG00000123136",2946.04348136505,0.164328829363651,0.0506224961100708,6.7880999296485e-05,0.0117762220279519,"DDX39A","19:14408819-14419383","-","protein_coding"
"ENSG00000159140",8914.69382077621,-0.12747146682834,0.0386673508389728,7.18171587194211e-05,0.0122548328706632,"SON","21:33543038-33577514","+","protein_coding"
"ENSG00000116754",2379.40268307062,-0.187948847961914,0.058892844404179,7.32028035725834e-05,0.0122898061675326,"SRSF11","1:70205682-70253052","+","protein_coding"
"ENSG00000103319",1173.57933097159,0.234706353607638,0.0747599617112551,7.4889935479211e-05,0.0123734815619541,"EEF2K","16:22206278-22288738","+","protein_coding"
"ENSG00000132879",579.570730073601,-0.308077069378589,0.099907949835924,7.99654506521701e-05,0.0130056308724756,"FBXO44","1:11654375-11663327","+","protein_coding"
"ENSG00000091436",5123.54740182047,-0.147161608659578,0.0460902597402812,8.79965440258028e-05,0.0134699415700674,"MAP3K20","2:173075435-173268015","+","protein_coding"
"ENSG00000104549",4417.2865003869,-0.159083712679654,0.0502022065076903,8.70153414257202e-05,0.0134699415700674,"SQLE","8:124998497-125022283","+","protein_coding"
"ENSG00000115419",6292.95569604756,-0.191295764893036,0.0614644438445277,8.70875320243937e-05,0.0134699415700674,"GLS","2:190880827-190965552","+","protein_coding"
"ENSG00000169045",10341.436124361,0.126895128687796,0.0388780694029749,8.48111417488216e-05,0.0134699415700674,"HNRNPH1","5:179614178-179634784","-","protein_coding"
"ENSG00000196943",2013.32742603959,-0.190256305604222,0.0612448166338213,9.26037120345854e-05,0.0139697396893913,"NOP9","14:24299850-24309124","+","protein_coding"
"ENSG00000087074",1349.14998907094,0.252311095558342,0.0824653982498817,9.46282026931254e-05,0.0140712137404677,"PPP1R15A","19:48872421-48876058","+","protein_coding"
"ENSG00000170632",1307.21987973626,-0.213750386270002,0.0703584076197424,0.00010643542649619,0.0155900971957362,"ARMC10","7:103074881-103099759","+","protein_coding"
"ENSG00000185864",294.021881914516,0.479367714114703,0.161960795148102,0.000107838120673745,0.0155900971957362,"NPIPB4","16:21834569-21880827","-","protein_coding"
"ENSG00000115524",9581.55261046588,-0.122824546969547,0.0386110537659122,0.000111785809540404,0.0157240336690009,"SF3B1","2:197388515-197435091","-","protein_coding"
"ENSG00000146223",5231.49182639554,0.138774957145159,0.0442258508361437,0.000111204470469063,0.0157240336690009,"RPL7L1","6:42879618-42889925","+","protein_coding"
"ENSG00000244306",1588.97160912378,0.198418714763783,0.0654848471967289,0.000115612411043479,0.016045461154021,"DUXAP10","14:19268853-19337730","-","transcribed_processed_pseudogene"
"ENSG00000052802",1487.49811254546,-0.213885500522524,0.071971238140155,0.000130326097722628,0.0178495309367742,"MSMO1","4:165327667-165343164","+","protein_coding"
"ENSG00000136807",1163.43317478325,0.243801213048126,0.0828840480119358,0.000135235689030165,0.0182814063261687,"CDK9","9:127785679-127790787","+","protein_coding"
"ENSG00000007541",959.001853792168,0.254875383064187,0.0888230954740278,0.000165065019071226,0.0213760168683285,"PIGQ","16:566995-584136","+","protein_coding"
"ENSG00000124222",1382.52172235948,0.207790435443255,0.0715772992166814,0.000165705088987395,0.0213760168683285,"STX16","20:58651253-58679526","+","protein_coding"
"ENSG00000139645",5266.28117017275,0.136803619879858,0.0452418538548448,0.000162453904877187,0.0213760168683285,"ANKRD52","12:56237807-56258384","-","protein_coding"
"ENSG00000254470",1021.13111691626,0.247474258069166,0.0861885123605292,0.000166342335126776,0.0213760168683285,"AP5B1","11:65775893-65780802","-","protein_coding"
"ENSG00000141002",1845.84604890464,0.185803614651397,0.0637634969683424,0.000172613571973386,0.0219113984228167,"TCF25","16:89873570-89913627","+","protein_coding"
"ENSG00000134255",361.940249975774,-0.382183317134379,0.138108073890078,0.000194797224457611,0.0244294495105937,"CEPT1","1:111139627-111185104","+","protein_coding"
"ENSG00000041802",1910.15913929818,-0.182400171491584,0.0639160713824772,0.00020714475475972,0.0251111396609777,"LSG1","3:194640791-194672463","-","protein_coding"
"ENSG00000144028",13606.5387340216,-0.105380475865659,0.0348018474162952,0.00020747026715766,0.0251111396609777,"SNRNP200","2:96274338-96321271","-","protein_coding"
"ENSG00000168906",9741.11412334576,0.152708774804312,0.052249817346384,0.000203057442661712,0.0251111396609777,"MAT2A","2:85539168-85545281","+","protein_coding"
"ENSG00000029363",5979.52386654512,-0.162589505496755,0.0566258860583443,0.000217704962912966,0.0260470225167939,"BCLAF1","6:136256627-136289851","-","protein_coding"
"ENSG00000142408",496.725175205847,0.298844391568465,0.10905858621841,0.000225379394190243,0.0266587967514345,"CACNG8","19:53963040-53990215","+","protein_coding"
"ENSG00000122545",4837.93845929082,-0.130697988386268,0.0446461000211537,0.000229303030076511,0.026818148764791,"SEPT7","7:35800932-35907105","+","protein_coding"
"ENSG00000062822",2718.95706675199,0.171361403485576,0.0605144115126096,0.000232475960272772,0.0268871363386587,"POLD1","19:50384204-50418018","+","protein_coding"
"ENSG00000140983",1871.62963562787,0.186576199066896,0.0667931302463903,0.000245716807018935,0.0275017875726892,"RHOT2","16:668105-674174","+","protein_coding"
"ENSG00000167747",3864.90127927872,0.136007913344567,0.0469796397326556,0.000243104444289238,0.0275017875726892,"C19orf48","19:50797704-50804929","-","protein_coding"
"ENSG00000196187",246.281201506235,0.412516481505601,0.153532415578117,0.00024095039993938,0.0275017875726892,"TMEM63A","1:225845536-225882380","-","protein_coding"
"ENSG00000204237",654.972487555304,0.268975067847519,0.0992259142367506,0.000254617944908727,0.0281948743463291,"OXLD1","17:81665036-81666635","-","protein_coding"
"ENSG00000165689",1589.49798151209,0.184993498620092,0.066675996550361,0.000260411757876123,0.028532905134027,"ENTR1","9:136401922-136410614","-","protein_coding"
"ENSG00000183889",1105.15634077799,0.27560264566001,0.10254331690787,0.000265287984164313,0.028764402366316,"AC138969.1","16:16317444-16350590","+","protein_coding"
"ENSG00000111880",931.708162945866,-0.22360533308006,0.0827874123011988,0.000282617706047426,0.0288548193480906,"RNGTT","6:88609897-88963618","-","protein_coding"
"ENSG00000114030",3177.65120025359,-0.159496108642122,0.0571125694429696,0.000280427932791368,0.0288548193480906,"KPNA1","3:122421902-122514945","-","protein_coding"
"ENSG00000115919",9175.2943862255,-0.118381535511128,0.0405657981096496,0.0002722609648641,0.0288548193480906,"KYNU","2:142877657-143055833","+","protein_coding"
"ENSG00000156026",1873.23438473273,-0.183648282798862,0.0667801728130551,0.00027732508133631,0.0288548193480906,"MCU","10:72692131-72887694","+","protein_coding"
"ENSG00000184216",10952.1425299461,0.126866507931302,0.0440709371485908,0.000274637052260132,0.0288548193480906,"IRAK1","X:154010506-154019902","-","protein_coding"
"ENSG00000204388",5842.7815681118,-0.147181398013424,0.0522527851483182,0.000282754498367301,0.0288548193480906,"HSPA1B","6:31827738-31830254","+","protein_coding"
"ENSG00000085721",2560.73824347133,-0.145237367076546,0.051738247863958,0.00029075562779696,0.0291007243244092,"RRN3","16:15060022-15094317","-","protein_coding"
"ENSG00000109814",15238.8929672592,-0.110842910438381,0.0379513694533502,0.000290649391567455,0.0291007243244092,"UGDH","4:39498755-39528311","-","protein_coding"
"ENSG00000182944",7226.59881602342,0.133799055740229,0.0471579501967557,0.000295617622408239,0.0293055603014034,"EWSR1","22:29268009-29300525","+","protein_coding"
"ENSG00000156976",2897.6115519618,-0.168998914365688,0.0616586746780146,0.000304483388895899,0.029739042038267,"EIF4A2","3:186783205-186789897","+","protein_coding"
"ENSG00000198700",4382.5912268477,0.140040990688665,0.0499173427074878,0.000305704438283655,0.029739042038267,"IPO9","1:201829149-201884291","+","protein_coding"
"ENSG00000010244",7655.96816130372,-0.120144125648483,0.0420535097687169,0.000314082136450289,0.0302711199843617,"ZNF207","17:32350117-32381886","+","protein_coding"
"ENSG00000065548",3326.33192712652,-0.1438264419658,0.0515461894033746,0.000318646489321628,0.0304270337015721,"ZC3H15","2:186486253-186509361","+","protein_coding"
"ENSG00000160796",1287.87679285779,0.217969064013644,0.0819462342215004,0.00032154613384311,0.0304270337015721,"NBEAL2","3:46979683-47009704","+","protein_coding"
"ENSG00000011304",12366.2098776314,0.104869163458676,0.0360205957428849,0.000350246497589531,0.0311897103517152,"PTBP1","19:797075-812327","+","protein_coding"
"ENSG00000072778",5590.78479214513,0.131627157419959,0.0472935778396145,0.000349538945932946,0.0311897103517152,"ACADVL","17:7217125-7225266","+","protein_coding"
"ENSG00000102901",660.755971874306,0.25814232199608,0.0992083894377971,0.000347015261161714,0.0311897103517152,"CENPT","16:67828157-67847811","-","protein_coding"
"ENSG00000139178",341.181113986375,0.34652691242823,0.13505511601552,0.000346245828387358,0.0311897103517152,"C1RL","12:7089587-7109238","-","protein_coding"
"ENSG00000152904",542.465450687593,0.294590025098142,0.114203897635799,0.000350309451349564,0.0311897103517152,"GGPS1","1:235327350-235344532","+","protein_coding"
"ENSG00000186480",1355.76610767373,-0.211747501601815,0.0805188915629527,0.000350580854179141,0.0311897103517152,"INSIG1","7:155297776-155310235","+","protein_coding"
"ENSG00000245532",3982.98772063856,0.392368951407144,0.153553940579323,0.000346766235570873,0.0311897103517152,"NEAT1","11:65422774-65445540","+","lncRNA"
"ENSG00000184575",6969.46543704428,-0.121774144277911,0.0432757514663629,0.00035371620830544,0.0312019662055197,"XPOT","12:64404392-64451125","+","protein_coding"
"ENSG00000088205",4922.28669205199,-0.124284404594729,0.0446988088739593,0.000368711013639887,0.0321159102063614,"DDX18","2:117814691-117832377","+","protein_coding"
"ENSG00000123213",5101.8240035157,-0.121875500260034,0.0436982061113031,0.000374837912084539,0.0321159102063614,"NLN","5:65722205-65871725","+","protein_coding"
"ENSG00000171223",1575.93390453883,0.174670089096629,0.0656326939692937,0.000372367674387747,0.0321159102063614,"JUNB","19:12791486-12793315","+","protein_coding"
"ENSG00000213626",2027.48790539371,0.170757296457678,0.0642002412534541,0.000379503982647944,0.0321159102063614,"LBH","2:30231534-30323730","+","protein_coding"
"ENSG00000285816",232.621024074741,0.475524672047882,0.18987813179891,0.000378654106525016,0.0321159102063614,"AP000944.2","11:65261928-65326543","+","protein_coding"
"ENSG00000206573",259.000580673759,0.388219718475243,0.154576900175319,0.000388991000629304,0.0326532848834711,"THUMPD3-AS1","3:9349689-9398579","-","lncRNA"
"ENSG00000075702",2769.17164658043,0.144850869256922,0.0537302931039942,0.000401505082190473,0.033168780956513,"WDR62","19:36054881-36105108","+","protein_coding"
"ENSG00000188878",371.04644271592,0.336205164137036,0.133803413720556,0.000400779580639081,0.033168780956513,"FBF1","17:75909574-75941140","-","protein_coding"
"ENSG00000167978",15760.9119285991,0.0928481876254318,0.0321238043872997,0.000421981920047003,0.0344844892228106,"SRRM2","16:2752626-2772538","+","protein_coding"
"ENSG00000187720",3539.88719370781,-0.14449952409545,0.0540225186563769,0.000424057509897181,0.0344844892228106,"THSD4","15:71096952-71783383","+","protein_coding"
"ENSG00000167642",10912.6683845948,-0.0939728631689526,0.0328190813000058,0.000428051734450722,0.0345394612705238,"SPINT2","19:38244035-38292615","+","protein_coding"
"ENSG00000136682",675.070739308141,-0.245251592104886,0.0969993649743199,0.000442383451737965,0.0351748045857871,"CBWD2","2:113437691-113496189","+","protein_coding"
"ENSG00000275023",2344.59844895113,0.156722010684366,0.0595945564548106,0.000442684158011155,0.0351748045857871,"MLLT6","17:38705542-38729803","+","protein_coding"
"ENSG00000115355",3053.72243958748,0.156204069313555,0.0594861949346527,0.000451422250480254,0.0353297308665336,"CCDC88A","2:55287842-55419895","-","protein_coding"
"ENSG00000135976",263.697587740173,0.411289313149762,0.167864197129182,0.000450891461106966,0.0353297308665336,"ANKRD36","2:97113218-97264434","+","protein_coding"
"ENSG00000232931",184.879658443955,0.445107750975449,0.182599440119347,0.000458314422555243,0.0356014539132651,"LINC00342","2:95807052-95835003","-","lncRNA"
"ENSG00000165678",8288.62500018356,-0.10572270459277,0.0381016371016233,0.000479687570984825,0.0369856883435633,"GHITM","10:84139509-84153568","+","protein_coding"
"ENSG00000166888",2587.35595989387,0.144673365162003,0.0553816922526737,0.000505358449281232,0.0386785007247672,"STAT6","12:57095408-57132139","-","protein_coding"
"ENSG00000155876",2651.41954026376,-0.137910453279742,0.0525492875446195,0.000510710058955094,0.0388027810486392,"RRAGA","9:19049395-19050983","+","protein_coding"
"ENSG00000166889",2750.86097756285,-0.153758606450682,0.0601386563539971,0.000539239202232289,0.0400361794345704,"PATL1","11:59636716-59669037","-","protein_coding"
"ENSG00000198113",2196.58621413984,0.164582722924762,0.0646831246366274,0.000533599738742548,0.0400361794345704,"TOR4A","9:137277726-137282641","+","protein_coding"
"ENSG00000198242",26714.5020882821,-0.0866932669206673,0.030328327204545,0.000542328878881201,0.0400361794345704,"RPL23A","17:28719985-28724359","+","protein_coding"
"ENSG00000223768",576.273351830867,0.271347007022561,0.11197066664606,0.000537466001136808,0.0400361794345704,"LINC00205","21:45288050-45297806","+","lncRNA"
"ENSG00000285294",613.006316134452,0.272448175331171,0.113414817752677,0.000558379223747543,0.0409307699999167,"LINC00842","10:46398362-46453306","+","lncRNA"
"ENSG00000133858",1009.36852467372,0.218254153080208,0.0892790312539208,0.000565510092879212,0.0411635982991589,"ZFC3H1","12:71609472-71667725","-","protein_coding"
"ENSG00000006534",4047.69305785271,0.156808324002233,0.0621467506856991,0.000586527820414862,0.0421046074668848,"ALDH3B1","11:68008578-68029282","+","protein_coding"
"ENSG00000130816",4837.5241314567,0.120268639943575,0.0449661683082079,0.000586112456863553,0.0421046074668848,"DNMT1","19:10133345-10231286","-","protein_coding"
"ENSG00000161618",1154.15662558806,0.2204988209678,0.0910039218695214,0.000590982851206673,0.0421338390288374,"ALDH16A1","19:49453225-49471050","+","protein_coding"
"ENSG00000244879",850.33666476389,0.213147856939476,0.0880394514484168,0.000599719638403715,0.0424658620145869,"GABPB1-AS1","15:50354959-50372202","+","lncRNA"
"ENSG00000100258",1096.51416449871,0.205507575794179,0.0845702675877077,0.000614122889611778,0.0429020480400604,"LMF2","22:50502949-50507702","-","protein_coding"
"ENSG00000136875",3029.26262652811,-0.139764684101523,0.0545560585064459,0.000610252137886616,0.0429020480400604,"PRPF4","9:113275343-113292905","+","protein_coding"
"ENSG00000120694",6971.53194169652,-0.151624871811673,0.0609315767204439,0.000629288848219277,0.0436684508074297,"HSPH1","13:31134974-31162388","-","protein_coding"
"ENSG00000136444",1301.2940818216,0.198116355011986,0.0820508398159414,0.000643149932371912,0.0443347526229088,"RSAD1","17:50478860-50485974","+","protein_coding"
"ENSG00000147996",1140.47203414609,-0.196486268972273,0.0826585185596194,0.000681337840438058,0.0466581946126299,"CBWD5","9:65668805-65734041","+","protein_coding"
"ENSG00000100726",1201.62820831123,0.184146156785695,0.0767205752876978,0.000696869845883703,0.0474099230444671,"TELO2","16:1493344-1510457","+","protein_coding"
"ENSG00000189410",835.048686483403,0.232236244576071,0.0997632316545237,0.000719874556085959,0.0486569756772646,"SH2D5","1:20719731-20732837","-","protein_coding"
"ENSG00000005206",442.91361470343,0.281803121979126,0.123422855322252,0.000734201812559096,0.0490567453028501,"SPPL2B","19:2328615-2355095","+","protein_coding"
"ENSG00000179242",975.927655537649,-0.205491905931195,0.087671613062383,0.000735214935848267,0.0490567453028501,"CDH4","20:61252261-61940617","+","protein_coding"
"ENSG00000022556",2107.59597266753,-0.143888753281169,0.0582728453068161,0.000742122037429601,0.0492022183923868,"NLRP2","19:54953130-55001142","+","protein_coding"
"ENSG00000117448",1170.87259985779,0.186963763950166,0.0793120461234976,0.000761918192587724,0.0501949776369976,"AKR1A1","1:45550543-45570049","+","protein_coding"
"ENSG00000125124",597.20887020352,0.255525819373017,0.112528160272192,0.000778363757566917,0.0503366188865538,"BBS2","16:56466836-56520087","-","protein_coding"
"ENSG00000132952",636.487107134676,-0.235102168116481,0.102249490274595,0.000774850773686326,0.0503366188865538,"USPL1","13:30617693-30660770","+","protein_coding"
"ENSG00000149177",7996.31467624727,-0.106286879173621,0.0409200326146762,0.000778575813309171,0.0503366188865538,"PTPRJ","11:47980558-48170841","+","protein_coding"
"ENSG00000185164",4953.74377080183,-0.108713353173416,0.04247304594742,0.000799508204152424,0.0513708697347073,"NOMO2","16:18417325-18562211","-","protein_coding"
"ENSG00000178035",4101.64227422495,0.13312167189908,0.0539917436013676,0.000808656155488209,0.0516398890949495,"IMPDH2","3:49024325-49029408","-","protein_coding"
"ENSG00000136758",6791.21902673587,-0.100542744154312,0.0386967250841706,0.000819022442558202,0.0519829549060264,"YME1L1","10:27110112-27155266","-","protein_coding"
"ENSG00000138095",12462.4136507461,-0.0903298459887539,0.0335732349149246,0.000837434694515918,0.0528294408194921,"LRPPRC","2:43886224-43995989","-","protein_coding"
"ENSG00000144736",842.297456090402,-0.211715809073356,0.0931723525721395,0.000857556785452011,0.0537729432516264,"SHQ1","3:72749277-72861914","-","protein_coding"
"ENSG00000115282",692.7895499777,0.225059638397866,0.100555360873118,0.000901395340208569,0.0556498911153827,"TTC31","2:74483073-74494886","+","protein_coding"
"ENSG00000188549",464.321530314119,0.291441204606683,0.13381174358305,0.000908875155117213,0.0556498911153827,"CCDC9B","15:40331452-40340967","-","protein_coding"
"ENSG00000196510",2232.55695404838,0.147408663857979,0.0619974784529893,0.000906235750899166,0.0556498911153827,"ANAPC7","12:110372900-110403730","-","protein_coding"
"ENSG00000197296",665.521874545544,0.238906982693799,0.107482321681908,0.000894768472157767,0.0556498911153827,"FITM2","20:44302840-44311202","-","protein_coding"
"ENSG00000130741",11005.1979548643,-0.104333030421519,0.0410471847545332,0.000922306579271217,0.0561420420095561,"EIF2S3","X:24054946-24078810","+","protein_coding"
"ENSG00000004897",5227.03776355365,-0.112674909324676,0.0453832118262389,0.000983500460094155,0.0578866507055793,"CDC27","17:47117703-47189422","-","protein_coding"
"ENSG00000038274",1608.52094578604,-0.157700768050906,0.0680859181584388,0.000965930212559724,0.0578866507055793,"MAT2B","5:163503114-163519354","+","protein_coding"
"ENSG00000117318",7023.8288464195,-0.126431569273261,0.052378125236623,0.000984334438936261,0.0578866507055793,"ID3","1:23557926-23559501","-","protein_coding"
