baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_id
114.1013236,0.286162865,0.299280903,0.956168141,0.338987293,1,ENSG00000002919.14
0.408718586,-3.814040769,5.080402672,-0.750735919,0.452811602,1,ENSG00000002933.8
140.1326818,-0.022556022,0.251642884,-0.089635047,0.928577233,1,ENSG00000003056.7
29.50854045,0.182377489,0.534821163,0.341006493,0.733098694,1,ENSG00000003096.14
116.5856008,0.107428671,0.271517024,0.395660903,0.692355201,1,ENSG00000003137.8
15.27738821,-0.622233218,0.732913075,-0.848986379,0.395888871,1,ENSG00000003147.18
144.7494618,-0.010388842,0.263575376,-0.039415071,0.968559464,1,ENSG00000003249.13
75.86208658,-0.165147608,0.335217167,-0.492658564,0.62225386,1,ENSG00000003393.14
32.7662815,-0.019745017,0.487120406,-0.040534161,0.967667273,1,ENSG00000003400.14
1006.037198,-0.110455058,0.135173259,-0.817136896,0.4138502,1,ENSG00000003402.19
426.5961593,-0.113340127,0.180212723,-0.628924115,0.529398738,1,ENSG00000003436.15
106.1642063,0.371788301,0.282750973,1.314896629,0.188544646,1,ENSG00000003509.15
153.3469252,0.200087267,0.273170014,0.732464243,0.46388526,1,ENSG00000003756.16
65.04700675,0.009536732,0.352479823,0.027056109,0.978414982,1,ENSG00000003987.13
5.366502523,0.216367265,1.214764148,0.178114629,0.858632953,1,ENSG00000003989.17
82.97294429,-0.307030361,0.334443674,-0.918033096,0.358601539,1,ENSG00000004059.10
407.0201146,0.089954997,0.181402946,0.495884986,0.61997556,1,ENSG00000004139.13
293.3395752,-0.113341094,0.187086087,-0.605823209,0.544632156,1,ENSG00000004142.11
448.6427193,0.184247069,0.166295636,1.107948916,0.267883878,1,ENSG00000004399.12
65.51410415,-0.127297456,0.369818846,-0.344215707,0.730684071,1,ENSG00000004455.16
36.00079412,0.168164462,0.481618475,0.349165305,0.726965211,1,ENSG00000004468.12
262.611238,-0.284315916,0.198145619,-1.434883683,0.151320246,1,ENSG00000004478.7
211.3979175,-0.066966928,0.228976352,-0.292462203,0.769933255,1,ENSG00000004487.16
191.2773809,0.298443123,0.228195013,1.307842444,0.190926755,1,ENSG00000004534.14
330.1040973,0.085930639,0.193605346,0.443844351,0.65715512,1,ENSG00000004660.14
101.3213368,0.219778753,0.310854086,0.707015809,0.479556653,1,ENSG00000004700.15
17.41987382,-0.222242209,0.643408452,-0.345413878,0.729783245,1,ENSG00000004766.16
160.6195527,-0.100946482,0.267737979,-0.377034602,0.706147891,1,ENSG00000004776.12
202.1916222,0.030532198,0.242838947,0.125730235,0.899945468,1,ENSG00000004777.18
76.04598647,-0.436486312,0.322615627,-1.35296085,0.176068138,1,ENSG00000004779.9
128.0878053,0.039166898,0.288614106,0.135706806,0.892053067,1,ENSG00000004799.7
0.352756219,0,6.163167447,0,1,1,ENSG00000004809.13
33.59055275,-0.134961718,0.488142432,-0.276480201,0.782179265,1,ENSG00000004838.13
0.330758689,0,6.37577467,0,1,1,ENSG00000004846.16
66.80875513,-0.248451421,0.365836357,-0.679132667,0.497053806,1,ENSG00000004848.7
88.57158216,-0.083530526,0.340675728,-0.245190716,0.806308765,1,ENSG00000004864.13
32.88066254,-0.404569271,0.524707011,-0.771038432,0.440684152,1,ENSG00000004866.20
135.4113571,-0.16912298,0.273342974,-0.618720785,0.536100315,1,ENSG00000004897.11
0.660966637,2.666357931,3.871605127,0.688695733,0.491014762,1,ENSG00000004939.14
0.37414714,0,5.214652454,0,1,1,ENSG00000004948.14
41.72346811,-0.011916055,0.472532295,-0.025217441,0.979881526,1,ENSG00000004961.14
1126.626225,0.022631139,0.131372594,0.172266817,0.86322777,1,ENSG00000004975.11
12.94083743,-0.377466469,0.742258353,-0.508537853,0.6110762,1,ENSG00000005001.9
458.9376334,-0.033814365,0.171400239,-0.197283068,0.843606029,1,ENSG00000005007.12
100.4105244,0.170923756,0.284132148,0.601564297,0.547464201,1,ENSG00000005020.12
135.0019999,-0.433240001,0.267766344,-1.617977803,0.105667381,1,ENSG00000005022.5
35.45180333,-0.574410751,0.506764787,-1.133485922,0.25701025,1,ENSG00000005059.15
9.872516419,-0.704716664,0.858156515,-0.821198292,0.411533329,1,ENSG00000005073.5
70.38183134,-0.334937068,0.341227067,-0.981566532,0.326313442,1,ENSG00000005075.15
199.8245974,-0.022929791,0.213579612,-0.107359455,0.914503819,1,ENSG00000005100.12
0.150525932,0,7.066282421,0,1,1,ENSG00000005102.12
117.3624395,0.239521383,0.29939268,0.80002418,0.423696788,1,ENSG00000005108.15
716.6635944,-0.096304658,0.139228981,-0.691699795,0.489125876,1,ENSG00000005156.11
28.75207799,-0.29390774,0.562673948,-0.52234112,0.601432844,1,ENSG00000005175.9
10.31958183,-0.302750607,0.999217908,-0.302987572,0.761899333,1,ENSG00000005187.11
194.1710837,0.38996893,0.226241774,1.723682251,0.084765221,1,ENSG00000005189.19
49.58749485,0.481576278,0.476954535,1.009690112,0.312643782,1,ENSG00000005194.14
119.179035,0.003578083,0.290695201,0.012308711,0.990179317,1,ENSG00000005206.16
155.4757537,-0.121808137,0.260877631,-0.466916757,0.640559436,1,ENSG00000005238.19
36.77631434,-0.468079677,0.478530397,-0.978160802,0.3279948,1,ENSG00000005243.9
28.43624327,-0.313371032,0.586067492,-0.53470127,0.592856443,1,ENSG00000005249.12
145.6456889,-0.155306763,0.240439283,-0.645929241,0.518325182,1,ENSG00000005302.18
378.2866584,0.050313113,0.179773352,0.279869692,0.779577481,1,ENSG00000005339.14
2.886998188,0.373057012,1.693136737,0.22033484,0.825610388,1,ENSG00000005379.16
0,NA,NA,NA,NA,NA,ENSG00000005381.7
21.4601339,0.16723523,0.629023962,0.265864641,0.790343457,1,ENSG00000005421.8
249.8532199,0.198378852,0.231860957,0.855594038,0.392222369,1,ENSG00000005436.13
322.2962679,0.162322323,0.181373593,0.894961171,0.370807845,1,ENSG00000005448.16
17.8660275,0.197460289,0.697361502,0.283153412,0.777059239,1,ENSG00000005469.11
8.653272073,-0.693270771,0.937766129,-0.739278962,0.459737621,1,ENSG00000005471.17
225.3303014,-0.051607595,0.241895645,-0.213346524,0.831056688,1,ENSG00000005483.20
178.0617038,0.133140437,0.239628024,0.555612967,0.578475465,1,ENSG00000005486.16
6.503071982,1.014205109,1.12586008,0.900826957,0.367680333,1,ENSG00000005513.9
96.18536809,0.034897006,0.322811082,0.108103495,0.913913596,1,ENSG00000005700.14
176.1767948,-0.097533781,0.250043393,-0.39006742,0.696486694,1,ENSG00000005801.17
147.2031438,-0.009072593,0.292349645,-0.031033366,0.975242931,1,ENSG00000005810.17
16.38895111,-0.189388411,0.653999438,-0.289584976,0.772133762,1,ENSG00000005812.10
51.54897273,-0.145262922,0.425642846,-0.3412789,0.732893631,1,ENSG00000005844.17
240.4439154,-0.237046355,0.218274019,-1.086003527,0.277477432,1,ENSG00000005882.11
1955.551832,-0.030361833,0.122756902,-0.247333001,0.804650521,1,ENSG00000005884.17
314.5962584,-0.108122306,0.202476752,-0.533998617,0.593342491,1,ENSG00000005889.15
57.36232424,-0.468708094,0.441369285,-1.061940894,0.288262519,1,ENSG00000005893.15
155.2637608,0.500788892,0.244693808,2.046594052,0.040697959,1,ENSG00000005961.18
8.205011233,0.287390855,1.034436077,0.277823696,0.7811477,1,ENSG00000005981.12
163.5108125,0.180045857,0.234454495,0.767935189,0.44252569,1,ENSG00000006007.11
344.5869543,-0.196678446,0.179910697,-1.093200401,0.274305821,1,ENSG00000006015.17
198.0490425,0.332105288,0.222028344,1.49577879,0.13471131,1,ENSG00000006016.10
129.4580187,-0.214374329,0.276399222,-0.775596717,0.43798714,1,ENSG00000006025.11
94.19604716,-0.107953609,0.318551425,-0.338889109,0.734693269,1,ENSG00000006042.11
20.51555393,0.103529422,0.673833658,0.153642402,0.877891702,1,ENSG00000006047.12
0.128304569,-2.229012281,6.917652724,-0.322220899,0.747285353,1,ENSG00000006059.3
935.5904717,0.088245222,0.138299212,0.638074658,0.523425082,1,ENSG00000006062.15
60.22922604,0.024371865,0.369198284,0.066012941,0.947367522,1,ENSG00000006071.13
0,NA,NA,NA,NA,NA,ENSG00000006116.3
271.755081,-0.139110967,0.224780884,-0.618873656,0.535999595,1,ENSG00000006118.14
240.8614558,-0.070213178,0.208005525,-0.337554386,0.735699021,1,ENSG00000006125.17
0.064344557,0,7.066282421,0,1,1,ENSG00000006128.11
447.6172516,-0.027200396,0.202445145,-0.134359341,0.893118431,1,ENSG00000006194.9
29.24648665,0.489421834,0.547025441,0.894696658,0.370949266,1,ENSG00000006210.6
565.8134524,0.0670556,0.147930859,0.453290146,0.650339828,1,ENSG00000006282.20
124.7686901,0.093340065,0.261804507,0.356525814,0.721446823,1,ENSG00000006283.17
1154.825485,-0.125362308,0.123630775,-1.014005684,0.31058004,1,ENSG00000006327.13
2.747735912,0.144388475,1.633068192,0.08841546,0.929546474,1,ENSG00000006377.10
318.7163481,-0.074272926,0.17903015,-0.414862672,0.678242438,1,ENSG00000006432.15
149.9145966,0.380656942,0.313254403,1.215168689,0.22430176,1,ENSG00000006451.7
311.0939815,-0.02164699,0.194789621,-0.111130101,0.911513179,1,ENSG00000006453.13
23.77128954,-0.400193298,0.608985797,-0.657147178,0.511086286,1,ENSG00000006459.10
46.83654976,-0.502549836,0.43045729,-1.167478977,0.243016993,1,ENSG00000006468.13
167.0376822,0.132071548,0.258585619,0.510745914,0.609528986,1,ENSG00000006530.16
3295.812635,0.071020689,0.119700204,0.593321369,0.5529661,1,ENSG00000006534.15
0.088861692,0,7.066282421,0,1,1,ENSG00000006555.10
45.4720487,0.036611731,0.437839478,0.083619073,0.933359302,1,ENSG00000006576.16
0.853503263,-1.71357896,2.881725638,-0.5946364,0.552086543,1,ENSG00000006606.8
253.4907064,0.119081952,0.229701253,0.518420996,0.604164569,1,ENSG00000006607.13
7.540663326,-0.294158112,1.083955213,-0.271374784,0.786102794,1,ENSG00000006611.15
103.2224197,0.054330401,0.298852239,0.181796868,0.855742143,1,ENSG00000006625.17
84.5248917,-0.143049866,0.313952091,-0.455642344,0.648647189,1,ENSG00000006634.7
14.38861469,0.966005782,0.769518952,1.25533722,0.209356369,1,ENSG00000006638.11
371.5669535,0.042557513,0.173015694,0.245974868,0.805701687,1,ENSG00000006652.13
0,NA,NA,NA,NA,NA,ENSG00000006659.12
56.33288353,-0.443933058,0.394092111,-1.126470297,0.259966506,1,ENSG00000006695.10
196.8181478,0.327175004,0.223830624,1.46170796,0.143821255,1,ENSG00000006704.10
690.4823086,0.071981588,0.144355191,0.498642185,0.618031481,1,ENSG00000006712.14
60.66324598,0.046240231,0.40147058,0.115177135,0.908304721,1,ENSG00000006715.15
319.9040647,0.020087263,0.185187402,0.108469923,0.913622937,1,ENSG00000006740.16
472.4208921,0.178858119,0.170189387,1.050935798,0.293288077,1,ENSG00000006744.18
7.013217109,-1.014640349,0.99654855,-1.018154459,0.308604558,1,ENSG00000006747.14
134.9939981,0.016483008,0.263759333,0.062492605,0.950170551,1,ENSG00000006756.15
23.30730606,-0.077748819,0.591697874,-0.131399523,0.895459266,1,ENSG00000006757.11
0.37287162,2.880109971,6.032666598,0.477419053,0.63306375,1,ENSG00000006788.13
119.5038202,-0.214029048,0.284810251,-0.751479439,0.45236417,1,ENSG00000006831.9
51.97301357,-0.059305108,0.432328593,-0.137176002,0.890891679,1,ENSG00000006837.11
12.49017371,-0.267143631,0.874135961,-0.305608788,0.759902529,1,ENSG00000007001.12
1.352183209,-0.83332981,2.249622364,-0.370430977,0.711061397,1,ENSG00000007038.10
122.7552235,0.102640259,0.27630209,0.371478403,0.710281239,1,ENSG00000007047.14
1.584808561,4.252560772,2.895336039,1.468762422,0.14189724,1,ENSG00000007062.11
73.01171094,0.000898747,0.33459655,0.002686063,0.997856835,1,ENSG00000007080.10
0.152145108,1.850577384,7.046626426,0.262618915,0.79284432,1,ENSG00000007129.17
468.5380454,-0.049950478,0.165869776,-0.301142737,0.763305653,1,ENSG00000007168.12
4.136829755,-0.198599888,1.515195018,-0.131072163,0.895718222,1,ENSG00000007171.17
11.01651014,0.738727287,0.893948526,0.826364455,0.40859738,1,ENSG00000007174.17
316.6340957,0.015925034,0.199150792,0.079964705,0.936265328,1,ENSG00000007202.14
0.648497682,0,4.352201205,0,1,1,ENSG00000007216.14
17.76401692,0.526824362,0.774759054,0.679984777,0.4965141,1,ENSG00000007237.18
92.23358637,0.188956299,0.312921487,0.603845716,0.545946222,1,ENSG00000007255.10
3.859843626,-0.201257612,1.403089925,-0.143438855,0.885943599,1,ENSG00000007264.14
0.334575865,0,5.811345164,0,1,1,ENSG00000007306.14
0.32433684,-0.85160591,5.261566941,-0.161854048,0.87142079,1,ENSG00000007312.12
4.270856243,-0.510707312,1.431952767,-0.356650948,0.721353131,1,ENSG00000007314.12
155.6426353,0.103946285,0.237291567,0.43805301,0.661347857,1,ENSG00000007341.18
1.255490663,0.632922233,2.751364373,0.230039409,0.818061147,1,ENSG00000007350.16
76.6451783,-0.307272184,0.351204235,-0.874910246,0.381622744,1,ENSG00000007372.22
290.6105445,-0.177060451,0.189625932,-0.933735431,0.350440384,1,ENSG00000007376.7
221.5435636,0.122542094,0.222153074,0.551611067,0.581214853,1,ENSG00000007384.15
441.2647886,0.114788205,0.183035625,0.627135866,0.530570179,1,ENSG00000007392.16
24.34959196,-0.222251873,0.607359871,-0.365931112,0.71441648,1,ENSG00000007402.11
450.4059552,-0.020967212,0.18277111,-0.114718417,0.908668316,1,ENSG00000007516.13
149.5669248,0.027765591,0.322664482,0.086050969,0.9314259,1,ENSG00000007520.3
634.1059785,0.128877528,0.153135926,0.841589113,0.400017985,1,ENSG00000007541.16
133.8787165,0.096806017,0.298756606,0.324029713,0.745915539,1,ENSG00000007545.15
313.5988452,-0.100433136,0.182886326,-0.549156071,0.582898348,1,ENSG00000007866.20
0.064344557,0,7.066282421,0,1,1,ENSG00000007908.15
109.1468013,0.042536816,0.273388537,0.155591073,0.876355362,1,ENSG00000007923.15
0.229397886,0,7.06628242,0,1,1,ENSG00000007933.12
335.018903,-0.147602103,0.18923717,-0.779984727,0.435399865,1,ENSG00000007944.14
5.231725402,0.464659087,1.30025545,0.357359845,0.720822433,1,ENSG00000007952.17
174.522029,-0.180581844,0.232191399,-0.777728393,0.43672915,1,ENSG00000007968.6
37.08427204,0.037497378,0.481034,0.077951617,0.93786654,1,ENSG00000008018.8
106.2450176,0.036578622,0.301294681,0.121404804,0.903370412,1,ENSG00000008056.13
104.1952083,0.055380546,0.309557282,0.178902417,0.858014325,1,ENSG00000008083.13
117.4874109,0.183356735,0.279768256,0.655387918,0.512218029,1,ENSG00000008086.11
20.82996103,0.140393687,0.580903626,0.241681547,0.809026929,1,ENSG00000008118.9
152.7764199,-0.07077212,0.249419149,-0.283747739,0.776603707,1,ENSG00000008128.22
312.5376937,0.261711056,0.196806288,1.329790112,0.183587435,1,ENSG00000008130.15
0,NA,NA,NA,NA,NA,ENSG00000008196.12
0,NA,NA,NA,NA,NA,ENSG00000008197.4
191.1554841,0.086202668,0.230852953,0.373409423,0.708843747,1,ENSG00000008226.19
298.3009315,0.151642822,0.197928269,0.766150397,0.443586819,1,ENSG00000008256.15
95.83959745,-0.198279393,0.306777022,-0.646330654,0.51806524,1,ENSG00000008277.14
149.5816197,-0.483071,0.302557593,-1.596624945,0.110349335,1,ENSG00000008282.8
316.4799288,0.08444906,0.194645367,0.433861136,0.664389283,1,ENSG00000008283.15
384.6696183,0.027832735,0.175487861,0.15860205,0.873982413,1,ENSG00000008294.20
424.4308348,0.064402037,0.160777247,0.400566858,0.688739051,1,ENSG00000008300.16
0.341979454,2.671966014,5.701758244,0.468621415,0.639340268,1,ENSG00000008311.14
2000.668618,0.127085908,0.13013425,0.976575407,0.328779399,1,ENSG00000008323.15
40.55011151,-0.069845174,0.457336402,-0.15272166,0.878617779,1,ENSG00000008324.11
100.4980543,0.042204648,0.299425397,0.140952131,0.887907759,1,ENSG00000008382.15
206.6234799,-0.134309023,0.223773322,-0.600201227,0.548372136,1,ENSG00000008394.12
90.82683084,0.021842832,0.311496647,0.070122206,0.944096392,1,ENSG00000008405.11
43.2916472,-0.211127756,0.51267159,-0.411818717,0.680472302,1,ENSG00000008438.4
29.65994843,0.148119272,0.553512135,0.26759896,0.789008031,1,ENSG00000008441.16
116.1840792,0.395809268,0.278177064,1.422868095,0.154774397,1,ENSG00000008513.15
161.1088601,0.152459173,0.267239282,0.570496867,0.568340746,1,ENSG00000008516.16
2.263243406,2.553026645,2.723216704,0.937504034,0.34849935,1,ENSG00000008517.16
791.7269304,0.12155352,0.144215037,0.842863008,0.399305064,1,ENSG00000008710.19
61.02852769,-0.039199104,0.380186787,-0.103104856,0.917879751,1,ENSG00000008735.13
245.3490208,0.107675036,0.211370446,0.509413869,0.610462157,1,ENSG00000008838.19
612.8537616,0.156349637,0.15075189,1.037132182,0.299674259,1,ENSG00000008853.16
53.11183439,-0.035984685,0.393019366,-0.091559573,0.927047973,1,ENSG00000008869.11
111.763627,-0.486552983,0.320524748,-1.517988815,0.129017218,1,ENSG00000008952.16
476.5116599,0.128147453,0.177118621,0.723512028,0.469365367,1,ENSG00000008988.9
101.1566586,0.185479709,0.320418987,0.578866162,0.562679484,1,ENSG00000009307.15
214.6199771,-0.049782052,0.213569454,-0.233095377,0.815687345,1,ENSG00000009335.17
187.5296863,-0.140106576,0.221233563,-0.633297111,0.52653964,1,ENSG00000009413.15
0.082526665,0,7.066282421,0,1,1,ENSG00000009694.13
11.937087,-0.605410641,0.8022432,-0.75464727,0.450460653,1,ENSG00000009709.11
77.61974801,-0.389256945,0.325755586,-1.194935593,0.232112195,1,ENSG00000009724.16
2.275772778,4.600441867,2.656987905,1.73145006,0.083371525,1,ENSG00000009765.14
26.30419186,-0.126006305,0.555039466,-0.227022243,0.820406446,1,ENSG00000009780.15
14.34033836,0.043838224,0.75050432,0.058411688,0.953420705,1,ENSG00000009790.14
288.1780796,0.067371178,0.197383833,0.341320649,0.732862205,1,ENSG00000009830.11
82.96078139,-0.011334223,0.334255506,-0.033908859,0.972949829,1,ENSG00000009844.15
69.95296205,0.31182485,0.348461368,0.894862039,0.370860842,1,ENSG00000009950.15
361.7267918,-0.108160829,0.188126523,-0.57493663,0.565334156,1,ENSG00000009954.10
113.2222612,-0.25206228,0.333915881,-0.754867602,0.450328427,1,ENSG00000010017.12
1.098421428,-3.814386983,2.822901902,-1.351229024,0.17662208,1,ENSG00000010030.13
149.6542688,0.374095517,0.255388918,1.464807169,0.142973535,1,ENSG00000010072.15
112.6933951,0.132715443,0.274529666,0.483428421,0.628791572,1,ENSG00000010165.19
45.1621267,-0.129641125,0.404387824,-0.320586124,0.748524054,1,ENSG00000010219.13
412.1037018,0.045268558,0.211043429,0.21449878,0.830158118,1,ENSG00000010244.18
146.2287114,0.397695864,0.247461982,1.607098842,0.108032687,1,ENSG00000010256.10
34.29795735,-0.147495556,0.4777874,-0.308705411,0.757545627,1,ENSG00000010270.13
138.290218,0.022513222,0.27850188,0.080836877,0.935571681,1,ENSG00000010278.13
0.177723383,0,7.06628242,0,1,1,ENSG00000010282.14
374.7439857,-0.113855059,0.180883388,-0.629439001,0.529061692,1,ENSG00000010292.12
1142.8455,-0.109529621,0.123873687,-0.884204094,0.376586049,1,ENSG00000010295.19
290.3856229,0.092514989,0.192814744,0.479812835,0.631360486,1,ENSG00000010310.8
119.4435052,0.247085413,0.270634419,0.912985916,0.361249949,1,ENSG00000010318.20
15.9109656,0.864846701,0.702999802,1.230223249,0.218613516,1,ENSG00000010319.6
216.909657,0.051783374,0.209577264,0.247084885,0.804842532,1,ENSG00000010322.15
87.48679394,-0.249531428,0.321235792,-0.77678588,0.437285109,1,ENSG00000010327.10
245.7732708,0.24029108,0.198297063,1.211773269,0.225599183,1,ENSG00000010361.13
11.09977664,-0.105732355,0.88620578,-0.119309034,0.905030527,1,ENSG00000010379.15
247.5619112,-0.009608736,0.192500413,-0.049915405,0.960189801,1,ENSG00000010404.17
10.92132266,1.173115202,0.909654601,1.289627075,0.197180171,1,ENSG00000010438.16
263.1973869,0.33978525,0.198265311,1.713790723,0.086567168,1,ENSG00000010539.11
70.23403014,0.225900029,0.344669534,0.655410493,0.512203498,1,ENSG00000010610.9
257.1778523,-0.114928751,0.206861514,-0.555583049,0.578495922,1,ENSG00000010626.14
26.8813709,0.14023165,0.517734603,0.270856244,0.7865016,1,ENSG00000010671.15
113.295622,-0.216644307,0.303515597,-0.713783113,0.475361303,1,ENSG00000010704.18
396.9738574,0.032071303,0.171738082,0.186745437,0.851860229,1,ENSG00000010803.16
6.969457934,0.266655737,1.144384794,0.233012303,0.815751852,1,ENSG00000010810.17
88.56568294,-0.125594637,0.309744113,-0.40547869,0.685125679,1,ENSG00000010818.9
0.685096001,0.879322644,3.70169804,0.237545752,0.81223343,1,ENSG00000010932.16
136.4092917,-0.148947122,0.267157921,-0.557524635,0.577169032,1,ENSG00000011007.12
383.7180829,0.045930827,0.163719728,0.280545461,0.779059053,1,ENSG00000011009.10
201.9621683,0.02961142,0.216206094,0.13695923,0.891063021,1,ENSG00000011021.22
405.7754589,-0.059661506,0.17402988,-0.342823348,0.73173136,1,ENSG00000011028.13
0,NA,NA,NA,NA,NA,ENSG00000011052.21
1.351109261,-0.27655485,2.261249688,-0.122301775,0.902660027,1,ENSG00000011083.8
57.98233693,0.123166155,0.399869199,0.30801611,0.758070074,1,ENSG00000011105.13
149.2326858,-0.04367545,0.273975555,-0.159413676,0.873342965,1,ENSG00000011114.14
83.83236154,-0.269853838,0.32953921,-0.818882337,0.412853548,1,ENSG00000011132.11
68.32847652,0.166126644,0.364545497,0.455708946,0.648599288,1,ENSG00000011143.16
322.6984493,-0.311850349,0.244689749,-1.274472473,0.202496022,1,ENSG00000011198.9
0.5210691,0,4.647140339,0,1,1,ENSG00000011201.11
164.3914829,-0.108494064,0.240917706,-0.450336614,0.652467742,1,ENSG00000011243.17
222.6495768,0.113709228,0.211262401,0.538236938,0.590413482,1,ENSG00000011258.15
251.529576,-0.102457668,0.212415917,-0.482344586,0.629561179,1,ENSG00000011260.13
212.5561423,0.248908434,0.225089706,1.105818821,0.268804947,1,ENSG00000011275.18
423.8601251,-0.086297969,0.175205441,-0.492553022,0.622328449,1,ENSG00000011295.15
860.3659435,-0.216654539,0.16805659,-1.289176096,0.197336873,1,ENSG00000011304.19
355.6698936,0.094479643,0.179172436,0.52731126,0.597977456,1,ENSG00000011332.19
6.736608475,1.714261427,1.318734138,1.299929514,0.193625128,1,ENSG00000011347.9
102.7380981,-0.078556412,0.300123705,-0.261746776,0.793516676,1,ENSG00000011376.10
74.73260758,-0.091079198,0.339231322,-0.268486993,0.788324486,1,ENSG00000011405.13
264.2774862,-0.386659984,0.200538759,-1.928106001,0.053841943,1,ENSG00000011422.11
162.0499349,0.1422095,0.237219785,0.599484145,0.54885008,1,ENSG00000011426.10
212.4378651,-0.0735984,0.212211064,-0.346816979,0.72872882,1,ENSG00000011451.19
124.0606795,-0.202294178,0.283478494,-0.713613846,0.475465993,1,ENSG00000011454.16
0.21821802,2.673404918,6.992274205,0.382336968,0.702211437,1,ENSG00000011465.16
131.1051686,-0.018095288,0.256648396,-0.070506141,0.943790813,1,ENSG00000011478.11
366.5136349,0.109971394,0.173938926,0.632241424,0.527229133,1,ENSG00000011485.14
461.5169262,0.106607671,0.183564371,0.580764505,0.561399181,1,ENSG00000011523.13
124.1723534,-0.208194891,0.278502854,-0.747550293,0.454731456,1,ENSG00000011566.14
544.5678972,-0.03872102,0.157239637,-0.24625483,0.805484974,1,ENSG00000011590.13
0.655371421,-3.814244044,3.994222854,-0.954940218,0.33960793,1,ENSG00000011600.11
17.35668265,-0.434585397,0.647468325,-0.671207192,0.502088548,1,ENSG00000011638.10
0.852635911,-3.229413952,3.285427975,-0.982950768,0.32563167,1,ENSG00000011677.12
250.5275983,-0.08170534,0.208157736,-0.392516472,0.694676643,1,ENSG00000012048.21
466.4784911,0.060854327,0.164379154,0.370207085,0.711228198,1,ENSG00000012061.15
30.95613006,-0.133805847,0.509253601,-0.262748946,0.792744088,1,ENSG00000012124.16
168.6444448,0.483800885,0.231443329,2.090364359,0.036585082,1,ENSG00000012171.19
78.80654189,-0.526894918,0.328905466,-1.601964614,0.109163435,1,ENSG00000012174.11
280.2692827,-0.089290933,0.20530856,-0.434910914,0.663627093,1,ENSG00000012211.12
0.152145108,1.850577384,7.046626426,0.262618915,0.79284432,1,ENSG00000012223.12
160.3651273,-0.199357005,0.251375985,-0.793063048,0.42774109,1,ENSG00000012232.8
2.383171723,-0.436884901,1.765636994,-0.247437555,0.804569613,1,ENSG00000012504.14
58.27687707,0.049988366,0.381615263,0.130991528,0.895782009,1,ENSG00000012660.13
45.35411707,0.327966692,0.443811583,0.738977314,0.459920773,1,ENSG00000012779.10
93.30621401,-0.245338675,0.305664259,-0.802641026,0.422182248,1,ENSG00000012817.15
124.0207827,0.383482031,0.293511097,1.306533328,0.191371253,1,ENSG00000012822.15
